City,Area Locality,Concatenate,Area Locality,Latitude,Longitude
Chennai,"MAHA BUILDERS, SAIMAA CASTLE, VELACHERY","Chennai, MAHA BUILDERS, SAIMAA CASTLE, VELACHERY",1,12.9815179,80.2179755
Chennai,Madambakkam,"Chennai, Madambakkam",8,12.9033179,80.158544
Chennai,Madanankppam,"Chennai, Madanankppam",1,13.1341563,80.1871065
Chennai,"Madhavaram, Guntur Chennai Highway","Chennai, Madhavaram, Guntur Chennai Highway",3,13.1458495,80.2182101
Chennai,Madipakkam,"Chennai, Madipakkam",19,12.9647462,80.1960832
Chennai,Maduravoyal,"Chennai, Maduravoyal",3,13.0655842,80.1607768
Chennai,Mahindra World City,"Chennai, Mahindra World City",6,13.0826802,80.2707184
Chennai,Mambakkam,"Chennai, Mambakkam",1,12.8385371,80.1697145
Chennai,Mambalam West,"Chennai, Mambalam West",7,13.0382876,80.2209499
Chennai,"Manali, Manali High Road","Chennai, Manali, Manali High Road",1,13.1759738,80.2822632
Chennai,Manapakkam,"Chennai, Manapakkam",1,13.0212637,80.1832458
Chennai,Mandaiveli,"Chennai, Mandaiveli",2,13.0279117,80.2605137
Chennai,Mangadu,"Chennai, Mangadu",8,13.027018,80.1107349
Chennai,Manikandan Nagar,"Chennai, Manikandan Nagar",1,12.9442611,80.1812293
Chennai,Mannivakkam,"Chennai, Mannivakkam",3,12.8941073,80.0642922
Chennai,"Mappedu, Selaiyur","Chennai, Mappedu, Selaiyur",1,12.888592,80.1379736
Chennai,Mathur,"Chennai, Mathur",2,13.1714128,80.2454539
Chennai,"Mattan Kuppam, Triplicane","Chennai, Mattan Kuppam, Triplicane",1,13.0530332,80.2794137
Chennai,Medavakkam,"Chennai, Medavakkam",17,12.9171427,80.1923489
Chennai,Menambedu,"Chennai, Menambedu",1,13.1206712,80.1647503
Chennai,Mogappair East,"Chennai, Mogappair East",4,13.0810113,80.1840177
Chennai,Mogappair West,"Chennai, Mogappair West",3,13.0805983,80.1687714
Chennai,"Moulivakkam, Moulivakkam","Chennai, Moulivakkam, Moulivakkam",2,13.0214925,80.1443233
Chennai,Mudichur,"Chennai, Mudichur",1,12.9149904,80.0720171
Chennai,Mugalivakkam,"Chennai, Mugalivakkam",6,13.0209529,80.1613511
Chennai,Mylapore,"Chennai, Mylapore",6,13.0367914,80.2676303
Chennai,N G O nagar extn ponneri,"Chennai, N G O nagar extn ponneri",1,13.3315683,80.1944807
Chennai,Nandambakkam,"Chennai, Nandambakkam",3,12.9823761,80.0602645
Chennai,Nandanam,"Chennai, Nandanam",1,13.0300493,80.2421383
Chennai,Nandanam Extension,"Chennai, Nandanam Extension",2,13.0276883,80.2425869
Chennai,Nandivaram-Guduvancheri,"Chennai, Nandivaram-Guduvancheri",1,12.8362244,80.0658798
Chennai,Nanganallur,"Chennai, Nanganallur",3,12.9807418,80.1882363
Chennai,Nanmangalam,"Chennai, Nanmangalam",4,12.940278,80.1784835
Chennai,"Narayanapuram, Kovilambakkam","Chennai, Narayanapuram, Kovilambakkam",1,12.9428728,80.2057423
Chennai,Navalur,"Chennai, Navalur",4,12.8459348,80.2265229
Chennai,Near Jeyachandran textiles,"Chennai, Near Jeyachandran textiles",1,13.0826802,80.2707184
Chennai,"Neelankarai, E Coast Road","Chennai, Neelankarai, E Coast Road",2,12.948204,80.2491972
Chennai,"Nemilichery, Chromepet","Chennai, Nemilichery, Chromepet",3,12.9485798,80.1637901
Chennai,Nesapakkam,"Chennai, Nesapakkam",2,13.0379385,80.1919681
Chennai,Nest bliss sholinganallur,"Chennai, Nest bliss sholinganallur",1,12.896558,80.226837
Chennai,New Kumaran Nagar,"Chennai, New Kumaran Nagar",1,12.9036407,80.2356167
Chennai,New Perungalathur,"Chennai, New Perungalathur",3,12.9051906,80.0951024
Chennai,Nungambakkam,"Chennai, Nungambakkam",4,13.0569467,80.242469
Chennai,"Okkiyam Thuraipakkam, E Coast Road","Chennai, Okkiyam Thuraipakkam, E Coast Road",2,12.94166745,80.23708735
Chennai,Old Mahabalipuram Road,"Chennai, Old Mahabalipuram Road",13,12.8337845,80.2286477
Chennai,"Old Pallavaram, Alandur","Chennai, Old Pallavaram, Alandur",1,12.9974873,80.2006371
Chennai,Old Washermanpet,"Chennai, Old Washermanpet",5,13.1148236,80.2871828
Chennai,Oliyas Green court,"Chennai, Oliyas Green court",1,12.9184868,80.199093
Chennai,Oragadam,"Chennai, Oragadam",3,13.129026,80.1548021
Chennai,Oragadam Sriperumbudur,"Chennai, Oragadam Sriperumbudur",1,12.6482834,80.0386783
Chennai,Pachaiyamman Nagar,"Chennai, Pachaiyamman Nagar",1,12.9712339,80.1609995
Chennai,Padapai,"Chennai, Padapai",2,12.8865824,80.0216481
Chennai,"Paddy field street,Perambur","Chennai, Paddy field street,Perambur",1,13.1116737,80.2494218
Chennai,"Padur, Old Mahabalipuram Road","Chennai, Padur, Old Mahabalipuram Road",9,12.8337845,80.2286477
Chennai,"Palavakkam, E Coast Road","Chennai, Palavakkam, E Coast Road",1,12.9598431,80.2612764
Chennai,Pallavan Nagar-Thiruverkadu,"Chennai, Pallavan Nagar-Thiruverkadu",1,13.0717394,80.1282031
Chennai,Pallavaram,"Chennai, Pallavaram",5,12.9675069,80.1490955
Chennai,Pallikaranai,"Chennai, Pallikaranai",8,12.9348912,80.2137124
Chennai,Pammal,"Chennai, Pammal",7,12.9749128,80.1327824
Chennai,"Panaiyur, E Coast Road","Chennai, Panaiyur, E Coast Road",1,12.8885585,80.245389
Chennai,Pattabiram,"Chennai, Pattabiram",2,13.123097,80.0593473
Chennai,"Pazhavanthangal, Jawaharlal Nehru Road","Chennai, Pazhavanthangal, Jawaharlal Nehru Road",1,13.0644833,80.2115342
Chennai,Perambur,"Chennai, Perambur",7,13.1210302,80.2325781
Chennai,Periyamet,"Chennai, Periyamet",1,13.0828932,80.2660285
Chennai,Perumbakkam,"Chennai, Perumbakkam",7,12.8923157,80.1888917
Chennai,"Perungalathur, Chennai Bypass Road","Chennai, Perungalathur, Chennai Bypass Road",14,13.0306382,80.1480253
Chennai,Perungudi,"Chennai, Perungudi",3,12.9653652,80.2461057
Chennai,Polacheri,"Chennai, Polacheri",1,12.8425271,80.1791368
Chennai,Ponmar,"Chennai, Ponmar",1,12.8564248,80.1707662
Chennai,Ponneri,"Chennai, Ponneri",1,13.3339385,80.1943279
Chennai,"Ponniamman Nagar, Iyyappanthangal","Chennai, Ponniamman Nagar, Iyyappanthangal",1,13.0279326,80.1365778
Chennai,Ponniammanmedu,"Chennai, Ponniammanmedu",3,13.1349662,80.2274201
Chennai,Poonamalle,"Chennai, Poonamalle",2,13.0472609,80.0945307
Chennai,Poonamallee,"Chennai, Poonamallee",4,13.0472609,80.0945307
Chennai,Poongavanapuram,"Chennai, Poongavanapuram",1,13.0806887,80.2697653
Chennai,Porur,"Chennai, Porur",12,13.0381896,80.1565461
Chennai,Porur Gardens,"Chennai, Porur Gardens",1,13.0456521,80.1533249
Chennai,"Potheri, Kattankulathur","Chennai, Potheri, Kattankulathur",1,12.8251592,80.0404981
Chennai,Prashant Collony Extension,"Chennai, Prashant Collony Extension",1,12.933208,80.1588253
Chennai,Prestige Bellavista,"Chennai, Prestige Bellavista",1,13.0397546,80.1316621
Chennai,Pudupakkam,"Chennai, Pudupakkam",3,13.0598649,80.2687656
Chennai,Pudur,"Chennai, Pudur",1,13.1299346,80.1603018
Chennai,Purasaiwakkam,"Chennai, Purasaiwakkam",2,13.0902242,80.2542716
Chennai,"Purasawalkam, PH Road","Chennai, Purasawalkam, PH Road",6,13.0788712,80.2534885
Chennai,"Pushpa Colony, Saligramam","Chennai, Pushpa Colony, Saligramam",1,13.0521779,80.2031976
Chennai,"Puzhuthivakkam, Madipakkam","Chennai, Puzhuthivakkam, Madipakkam",1,12.9697839,80.1942823
Chennai,"R.A Puram, Mandaiveli","Chennai, R.A Puram, Mandaiveli",2,13.0293123,80.2689582
Chennai,"RE Nagar, Porur","Chennai, RE Nagar, Porur",1,13.0314714,80.1547203
Chennai,"Radha Nagar, Chrompet","Chennai, Radha Nagar, Chrompet",1,12.953536,80.1443901
Chennai,Raja Annamalai Puram,"Chennai, Raja Annamalai Puram",2,13.0189785,80.2628823
Chennai,"Rajakilpakkam, Selaiyur","Chennai, Rajakilpakkam, Selaiyur",1,12.9177246,80.1556572
Chennai,"Rajakipakkam, Sembakkam","Chennai, Rajakipakkam, Sembakkam",1,12.9234492,80.1587694
Chennai,"Ram Nagar South Extension, Madipakkam","Chennai, Ram Nagar South Extension, Madipakkam",1,12.9617521,80.2112164
Chennai,Ram Nagar-Nanganallur,"Chennai, Ram Nagar-Nanganallur",1,12.9838844,80.1944807
Chennai,Ramapuram,"Chennai, Ramapuram",3,13.0317443,80.1816719
Chennai,Ranganathapuram-Medavakkam,"Chennai, Ranganathapuram-Medavakkam",1,12.9187665,80.1840192
Chennai,Rani Anna Nagar,"Chennai, Rani Anna Nagar",1,13.0704,80.2143539
Chennai,Redhills,"Chennai, Redhills",1,13.1864645,80.1998776
Chennai,Royapettah,"Chennai, Royapettah",4,13.0539587,80.2640711
Chennai,S.Kolathur,"Chennai, S.Kolathur",2,12.9498453,80.1972702
Chennai,Sadasiva Nagar Madipakkam,"Chennai, Sadasiva Nagar Madipakkam",1,12.9640567,80.203685
Chennai,Sadhanadhapuram,"Chennai, Sadhanadhapuram",2,12.8969501,80.1096504
Chennai,Saidapet,"Chennai, Saidapet",2,13.0212805,80.2231037
Chennai,"Saidapet West, Saidapet","Chennai, Saidapet West, Saidapet",1,13.0217308,80.2167942
Chennai,"Sakthi Nagar, Adambakkam","Chennai, Sakthi Nagar, Adambakkam",1,12.9806002,80.2034911
Chennai,"Santhosapuram, Medavakkam","Chennai, Santhosapuram, Medavakkam",2,12.9158691,80.1733834
Chennai,"Saraswathi Nagar-Neelankarai, Neelankarai, E Coast Road","Chennai, Saraswathi Nagar-Neelankarai, Neelankarai, E Coast Road",1,12.948204,80.2491972
Chennai,Selaiyur,"Chennai, Selaiyur",7,12.9068283,80.1425181
Chennai,Sembakkam,"Chennai, Sembakkam",4,12.9234492,80.1587694
Chennai,Semmancheri,"Chennai, Semmancheri",4,12.8601432,80.2272254
Chennai,Semmenchery,"Chennai, Semmenchery",1,12.8601432,80.2272254
Chennai,"Shenoy Nagar, PH Road","Chennai, Shenoy Nagar, PH Road",1,13.0509221,80.0942138
Chennai,Sholinganallur,"Chennai, Sholinganallur",15,12.9009877,80.2279301
Chennai,Sikkarayapuram,"Chennai, Sikkarayapuram",1,13.0150295,80.102987
Chennai,"Singaperumal Koil, Tiruchi Chennai Highway","Chennai, Singaperumal Koil, Tiruchi Chennai Highway",2,12.7593029,80.0032944
Chennai,Siruseri,"Chennai, Siruseri",3,12.8352188,80.2010804
Chennai,Sithalapakkam,"Chennai, Sithalapakkam",3,12.8820003,80.1924529
Chennai,Sivalingapuram,"Chennai, Sivalingapuram",1,13.0406047,80.20773
Chennai,Sriperumbudur,"Chennai, Sriperumbudur",1,12.9624975,79.9452748
Chennai,"Subramaniya Swamy Nagar, Valasaravakkam, Arcot Road","Chennai, Subramaniya Swamy Nagar, Valasaravakkam, Arcot Road",1,13.0411165,80.1737086
Chennai,"Suriyammapet, Saidapet","Chennai, Suriyammapet, Saidapet",1,13.0226272,80.2216745
Chennai,T Nagar,"Chennai, T Nagar",6,13.0417591,80.2340761
Chennai,T.Nagar,"Chennai, T.Nagar",1,13.0417591,80.2340761
Chennai,"TTK Nagar, Tambaram","Chennai, TTK Nagar, Tambaram",1,12.9180974,80.1006305
Chennai,Tambaram East,"Chennai, Tambaram East",5,12.920826,80.1306304
Chennai,Tambaram Sanatorium,"Chennai, Tambaram Sanatorium",1,12.9391982,80.1320416
Chennai,"Tambaram West, Tambaram, Chennai Bypass Road","Chennai, Tambaram West, Tambaram, Chennai Bypass Road",5,12.942437,80.1043038
Chennai,"Tambaram, GST Road","Chennai, Tambaram, GST Road",6,12.9033112,80.094179
Chennai,Teachers's Colony-Lakshmipuram,"Chennai, Teachers's Colony-Lakshmipuram",1,13.130288,80.202363
Chennai,Teynampet,"Chennai, Teynampet",2,13.0404742,80.2503335
Chennai,Thalambur,"Chennai, Thalambur",5,12.8549426,80.2070328
Chennai,Thandalam,"Chennai, Thandalam",1,13.0009073,80.1194295
Chennai,"Thanikachalam Nagar, Ponniammanmedu","Chennai, Thanikachalam Nagar, Ponniammanmedu",1,13.1302152,80.2253316
Chennai,Tharamani,"Chennai, Tharamani",2,12.986279,80.2432487
Chennai,"Thillai Ganga Nagar, Nanganallur","Chennai, Thillai Ganga Nagar, Nanganallur",1,12.9897913,80.1937527
Chennai,Thirumangalam-Anna Nagar West,"Chennai, Thirumangalam-Anna Nagar West",1,13.0865526,80.1963436
Chennai,Thirumazhisai,"Chennai, Thirumazhisai",2,13.0525053,80.0603235
Chennai,Thirumullaivoyal,"Chennai, Thirumullaivoyal",2,13.1307405,80.1314386
Chennai,Thirunagar,"Chennai, Thirunagar",1,13.0291106,80.2049409
Chennai,Thiruneermalai,"Chennai, Thiruneermalai",1,12.9581202,80.1192281
Chennai,Thiruporur,"Chennai, Thiruporur",1,12.7368909,80.1651854
Chennai,Thiruvanmiyur,"Chennai, Thiruvanmiyur",9,12.9830269,80.2594001
Chennai,Thiruverkkadu,"Chennai, Thiruverkkadu",2,13.0734416,80.1269236
Chennai,Thoraipakkam,"Chennai, Thoraipakkam",8,12.9416037,80.2362096
Chennai,"Tirumudivakkam, Thiruvanmiyur","Chennai, Tirumudivakkam, Thiruvanmiyur",1,12.9856156,80.2687202
Chennai,Tiruvallur,"Chennai, Tiruvallur",1,13.0826802,80.2707184
Chennai,"Tiruvallur, Kakkalur, Chennai","Chennai, Tiruvallur, Kakkalur, Chennai",1,13.1266657,79.9188237
Chennai,Tiruvenkadam Nagar,"Chennai, Tiruvenkadam Nagar",1,13.1165259,80.1449518
Chennai,Tiruvottiyur,"Chennai, Tiruvottiyur",5,13.1642598,80.3001413
Chennai,"Tondiarpet, Ennore High Road","Chennai, Tondiarpet, Ennore High Road",1,13.1334092,80.2801238
Chennai,Triplicane,"Chennai, Triplicane",2,13.0587654,80.2756297
Chennai,"Ullagaram, Pallavaram-Thuraipakkam Road","Chennai, Ullagaram, Pallavaram-Thuraipakkam Road",1,12.9499521,80.1800612
Chennai,"Urapakkam, Vandalur R.F, GST Road","Chennai, Urapakkam, Vandalur R.F, GST Road",8,12.864294,80.0742886
Chennai,Uthandi,"Chennai, Uthandi",1,12.8693359,80.2435124
Chennai,"VGP Seethapathy Nagar, Velachery","Chennai, VGP Seethapathy Nagar, Velachery",1,12.9815649,80.2272516
Chennai,Vadapalani,"Chennai, Vadapalani",15,13.0499711,80.2121306
Chennai,"Valasaravakkam, Arcot Road","Chennai, Valasaravakkam, Arcot Road",11,13.04678,80.1941209
Chennai,Vandalur,"Chennai, Vandalur",2,12.8912559,80.0810009
Chennai,Varadharajapuram,"Chennai, Varadharajapuram",1,12.9272663,80.2046413
Chennai,Veerapuram,"Chennai, Veerapuram",1,13.1839045,80.0821275
Chennai,Velachery,"Chennai, Velachery",22,12.9815179,80.2179755
Chennai,"Vengaivasal, Medavakkam","Chennai, Vengaivasal, Medavakkam",2,12.9190819,80.1923885
Chennai,"Venkateshwara Nagar, Ramapuram, PH Road","Chennai, Venkateshwara Nagar, Ramapuram, PH Road",1,13.0674865,80.1777642
Chennai,"Vetri Nagar, Perambur","Chennai, Vetri Nagar, Perambur",1,13.1229444,80.2289944
Chennai,"Villivakkam, Jawaharlal Nehru Road","Chennai, Villivakkam, Jawaharlal Nehru Road",4,13.1092652,80.1965749
Chennai,"Vimalapuram, Manali","Chennai, Vimalapuram, Manali",1,13.170112,80.257402
Chennai,Virugambakkam,"Chennai, Virugambakkam",6,13.0532086,80.1922278
Chennai,Vivekanathanagar kolathur,"Chennai, Vivekanathanagar kolathur",1,13.1228828,80.1993623
Chennai,Washermanpet,"Chennai, Washermanpet",1,13.1148236,80.2871828
Chennai,YES YES SARAS,"Chennai, YES YES SARAS",1,13.0826802,80.2707184
Chennai,"Zamin Pallavaram, Pallavaram","Chennai, Zamin Pallavaram, Pallavaram",2,12.963671,80.1627157
Chennai,besant nagar Chennai,"Chennai, besant nagar Chennai",1,13.0002927,80.2666982
Chennai,chettipunniyam,"Chennai, chettipunniyam",1,12.7447074,79.990889
Chennai,in Saligramam,"Chennai, in Saligramam",1,13.0545488,80.2011306
Chennai,independent Apartment dhandeeshwatam nagar velachery,"Chennai, independent Apartment dhandeeshwatam nagar velachery",1,12.9815179,80.2179755
Chennai,kumari neo town,"Chennai, kumari neo town",1,13.0826802,80.2707184
Chennai,mahindra city,"Chennai, mahindra city",1,13.07981269,80.25125197
Chennai,rajakillpakkam,"Chennai, rajakillpakkam",1,12.9670467,80.1725101
Chennai,rgl bungalows,"Chennai, rgl bungalows",1,13.0146583,80.1616971
Chennai,sspdl Mayfair,"Chennai, sspdl Mayfair",1,12.8445797,80.210317
Chennai,venkatesa perumal nagar,"Chennai, venkatesa perumal nagar",1,13.0432604,80.1746028
Chennai,villvam towers tnhb colony,"Chennai, villvam towers tnhb colony",1,13.1036831,80.2010962
Delhi,"AGCR Enclave, Anand Vihar","Delhi, AGCR Enclave, Anand Vihar",3,28.6523234,77.297191
Delhi,"Acharya Niketan, Mayur Vihar","Delhi, Acharya Niketan, Mayur Vihar",1,28.6081393,77.2947467
Delhi,Adarsh Nagar,"Delhi, Adarsh Nagar",1,28.7192604,77.173582
Delhi,"Amar Colony, Lajpat Nagar","Delhi, Amar Colony, Lajpat Nagar",2,28.5617318,77.242679
Delhi,Amarpali Apartment,"Delhi, Amarpali Apartment",1,28.6315488,77.3053386
Delhi,Anand Parbat,"Delhi, Anand Parbat",1,28.6649414,77.1747773
Delhi,"Arjun Garh, Aya Nagar","Delhi, Arjun Garh, Aya Nagar",1,28.475239,77.1175451
Delhi,"Arjun Nagar, Safdarjung Enclave","Delhi, Arjun Nagar, Safdarjung Enclave",10,28.560589,77.1981184
Delhi,Ashok Nagar,"Delhi, Ashok Nagar",1,28.6373773,77.1014442
Delhi,Ashok Vihar Phase 2,"Delhi, Ashok Vihar Phase 2",1,28.6958633,77.1736794
Delhi,"Ashoka Enclave Apartment, Dwarka Sector 11","Delhi, Ashoka Enclave Apartment, Dwarka Sector 11",1,28.5885439,77.0506473
Delhi,Aya Nagar,"Delhi, Aya Nagar",3,28.4720443,77.1329417
Delhi,Aya Nagar Extension,"Delhi, Aya Nagar Extension",1,28.4571023,77.1283821
Delhi,B-7 veer Singh colony Budh vihar phase 2 delhi,"Delhi, B-7 veer Singh colony Budh vihar phase 2 delhi",1,28.7164624,77.0863049
Delhi,Badarpur,"Delhi, Badarpur",1,28.5102495,77.2985884
Delhi,"Baljit Nagar, Patel Nagar","Delhi, Baljit Nagar, Patel Nagar",1,28.6570858,77.1610719
Delhi,Ber Sarai,"Delhi, Ber Sarai",1,28.54878,77.1815314
Delhi,Bhagwati Garden,"Delhi, Bhagwati Garden",1,28.624531,77.0349204
Delhi,Bhajanpura,"Delhi, Bhajanpura",2,28.7004534,77.2591938
Delhi,Bhalswa,"Delhi, Bhalswa",1,28.755097,77.1604439
Delhi,"Bharthal, Dwarka","Delhi, Bharthal, Dwarka",1,28.5428042,77.0491436
Delhi,"Bhogal, Jangpura","Delhi, Bhogal, Jangpura",1,28.584023,77.2484181
Delhi,Bijwasan,"Delhi, Bijwasan",1,28.5325722,77.0530452
Delhi,Bindapur,"Delhi, Bindapur",2,28.6104122,77.0686162
Delhi,Burari,"Delhi, Burari",3,28.7582634,77.1946018
Delhi,Cghs apts.,"Delhi, Cghs apts.",1,28.5880138,77.0620669
Delhi,"Chanakya Place, Sitapuri","Delhi, Chanakya Place, Sitapuri",1,28.6099353,77.0790206
Delhi,Chattarpur Extension,"Delhi, Chattarpur Extension",2,28.4894452,77.1815867
Delhi,Cherlopalli TIRUPATI,"Delhi, Cherlopalli TIRUPATI",1,28.5502271,77.17939327
Delhi,Chhattarpur,"Delhi, Chhattarpur",14,28.4958562,77.1848254
Delhi,Chhattarpur Enclave,"Delhi, Chhattarpur Enclave",10,28.5017782,77.1879442
Delhi,"Chhattarpur Enclave Phase1, Chhattarpur","Delhi, Chhattarpur Enclave Phase1, Chhattarpur",1,28.4997983,77.1923685
Delhi,Chirag Delhi,"Delhi, Chirag Delhi",1,28.5376318,77.2282863
Delhi,"Chitra Vihar, Swasthya Vihar","Delhi, Chitra Vihar, Swasthya Vihar",1,28.6425205,77.286847
Delhi,Chittaranjan Park,"Delhi, Chittaranjan Park",4,28.5397842,77.2489726
Delhi,Chittaranjan Park Block B,"Delhi, Chittaranjan Park Block B",1,28.5421563,77.2455444
Delhi,Chittaranjan Park Block K,"Delhi, Chittaranjan Park Block K",1,28.5390228,77.2446464
Delhi,"DDA Akshardham Apartments, DS 19","Delhi, DDA Akshardham Apartments, DS 19",1,28.5900715,77.1300725
Delhi,"DDA Devdoot Apartment, Vikaspuri","Delhi, DDA Devdoot Apartment, Vikaspuri",1,28.6384461,77.0636392
Delhi,"DDA Flat AD Block, Shalimar Bagh AD Block","Delhi, DDA Flat AD Block, Shalimar Bagh AD Block",1,28.704611,77.169742
Delhi,"DDA Flats Block B3, Keshav Puram, Tri Nagar","Delhi, DDA Flats Block B3, Keshav Puram, Tri Nagar",1,28.6894476,77.1603964
Delhi,"DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road","Delhi, DDA Flats Sarita Vihar, Sarita Vihar, Mathura Road",2,28.5319323,77.2869829
Delhi,"DDA Flats Sector E Pocket 1, Vasant Kunj","Delhi, DDA Flats Sector E Pocket 1, Vasant Kunj",1,28.5124389,77.1370115
Delhi,"DDA Rose Apartments, Dwarka Sector 18B","Delhi, DDA Rose Apartments, Dwarka Sector 18B",1,28.5856982,77.033888
Delhi,"DJA Apartments, Dwarka Sector 13","Delhi, DJA Apartments, Dwarka Sector 13",1,28.6000934,77.0396896
Delhi,DS 19,"Delhi, DS 19",5,28.7040592,77.1024902
Delhi,Dakshini Pitampura,"Delhi, Dakshini Pitampura",2,28.7010072,77.1377306
Delhi,"Dayanand Vihar, Anand Vihar","Delhi, Dayanand Vihar, Anand Vihar",1,28.6443433,77.3022868
Delhi,"Devli, Sangam Vihar","Delhi, Devli, Sangam Vihar",1,28.4962152,77.2376414
Delhi,Dilshad Colony,"Delhi, Dilshad Colony",1,28.6854971,77.327257
Delhi,Dilshad Garden,"Delhi, Dilshad Garden",1,28.6828082,77.3121354
Delhi,Dori Walan,"Delhi, Dori Walan",1,28.6563901,77.1991965
Delhi,Dr Mukherjee Nagar West,"Delhi, Dr Mukherjee Nagar West",1,28.7093202,77.2138443
Delhi,Dwarka,"Delhi, Dwarka",3,28.5822999,77.0499762
Delhi,Dwarka Mor,"Delhi, Dwarka Mor",5,28.6191983,77.0322963
Delhi,Dwarka Sector 14,"Delhi, Dwarka Sector 14",2,28.6038371,77.0290995
Delhi,Dwarka Sector 17,"Delhi, Dwarka Sector 17",1,28.5920936,77.0262205
Delhi,Dwarka Sector 22,"Delhi, Dwarka Sector 22",1,28.5607215,77.0597175
Delhi,Dwarka Sector 23,"Delhi, Dwarka Sector 23",2,28.5633432,77.0550072
Delhi,Dwarka Sector 23B,"Delhi, Dwarka Sector 23B",1,28.5610619,77.041244
Delhi,Dwarka Sector 5,"Delhi, Dwarka Sector 5",1,28.5980218,77.0578855
Delhi,Dwarka Sector 7,"Delhi, Dwarka Sector 7",1,28.5842915,77.0715564
Delhi,Dwarka Sector 8,"Delhi, Dwarka Sector 8",2,28.5720379,77.070837
Delhi,Dwarka Sector 9,"Delhi, Dwarka Sector 9",1,28.580941,77.0698195
Delhi,Dwarka sec 19,"Delhi, Dwarka sec 19",1,28.5860795,77.0486422
Delhi,"East End Apartments, Ph. 1ext near new Ashok nagar","Delhi, East End Apartments, Ph. 1ext near new Ashok nagar",1,28.5929914,77.3051591
Delhi,East Of Kailash,"Delhi, East Of Kailash",4,28.5583464,77.2530829
Delhi,"Everest Apartment, Kalkaji","Delhi, Everest Apartment, Kalkaji",1,28.5276346,77.2598981
Delhi,Falt,"Delhi, Falt",1,28.7040592,77.1024902
Delhi,"Fateh Nagar, Janakpuri","Delhi, Fateh Nagar, Janakpuri",1,28.6303737,77.10057
Delhi,Freedom Fighters Enclave,"Delhi, Freedom Fighters Enclave",2,28.5090004,77.1976613
Delhi,"Gagan Vihar, Krishna Nagar","Delhi, Gagan Vihar, Krishna Nagar",2,28.6450792,77.2938316
Delhi,Gandhi Nagar,"Delhi, Gandhi Nagar",1,28.6661232,77.2740109
Delhi,"Ganesh Nagar, Tilak Nagar","Delhi, Ganesh Nagar, Tilak Nagar",2,28.6361186,77.0888228
Delhi,Ganga Vihar,"Delhi, Ganga Vihar",1,28.7065649,77.2857697
Delhi,"Gangaram Vatika, Vishnu Garden","Delhi, Gangaram Vatika, Vishnu Garden",1,28.643219,77.1003987
Delhi,"Gaurav Apartment, Indraprastha Extension, Patparganj","Delhi, Gaurav Apartment, Indraprastha Extension, Patparganj",1,28.6337561,77.3053994
Delhi,Gautam Nagar,"Delhi, Gautam Nagar",2,28.5620966,77.2139292
Delhi,Geeta Colony,"Delhi, Geeta Colony",1,28.6539087,77.2712102
Delhi,"Geeta Colony PRWS Block 3 And 7, Rajgarh Colony","Delhi, Geeta Colony PRWS Block 3 And 7, Rajgarh Colony",1,28.6539225,77.271046
Delhi,Gharoli,"Delhi, Gharoli",1,28.6182882,77.3357425
Delhi,Ghitorni,"Delhi, Ghitorni",3,28.4964413,77.1393872
Delhi,Gopalpur,"Delhi, Gopalpur",1,28.7183436,77.2154259
Delhi,Govindpuri Main,"Delhi, Govindpuri Main",1,28.5354383,77.2639326
Delhi,Greater Kailash,"Delhi, Greater Kailash",1,28.548202,77.2380163
Delhi,Greater Kailash 2,"Delhi, Greater Kailash 2",1,28.5289481,77.24642
Delhi,Green Park,"Delhi, Green Park",1,28.5584489,77.2029376
Delhi,"Guru Angad Nagar West, Laxmi Nagar","Delhi, Guru Angad Nagar West, Laxmi Nagar",2,28.6399018,77.2827649
Delhi,Hari Nagar,"Delhi, Hari Nagar",2,28.6248596,77.1108681
Delhi,Hari Nagar Ashram,"Delhi, Hari Nagar Ashram",2,28.5735755,77.2575
Delhi,Hastsal,"Delhi, Hastsal",1,28.6376463,77.0489185
Delhi,Hauz Khas,"Delhi, Hauz Khas",1,28.5478897,77.2031247
Delhi,"Highland Tower, Dwarka Sector 12","Delhi, Highland Tower, Dwarka Sector 12",1,28.5912043,77.0368121
Delhi,"IGNOU Road, Saket","Delhi, IGNOU Road, Saket",2,28.518666,77.2063373
Delhi,"Inder Puri Block A, Inder Puri","Delhi, Inder Puri Block A, Inder Puri",1,28.6278283,77.1497746
Delhi,"Indraprastha Extension, Patparganj","Delhi, Indraprastha Extension, Patparganj",3,28.6295233,77.3123396
Delhi,"Jagriti Enclave, Anand Vihar","Delhi, Jagriti Enclave, Anand Vihar",2,28.6498968,77.3120704
Delhi,"Jai laxmi Apartments, Indraprastha Extension, Patparganj","Delhi, Jai laxmi Apartments, Indraprastha Extension, Patparganj",1,28.629589,77.3062004
Delhi,Jaitpur,"Delhi, Jaitpur",1,28.5082271,77.3307972
Delhi,"Jamia Nagar, Okhla","Delhi, Jamia Nagar, Okhla",1,28.5538528,77.295553
Delhi,"Janak Park, Hari Nagar","Delhi, Janak Park, Hari Nagar",1,28.6270562,77.1100426
Delhi,Janakpuri,"Delhi, Janakpuri",8,28.621899,77.0878385
Delhi,Janakpuri Block B1,"Delhi, Janakpuri Block B1",1,28.6318195,77.0888228
Delhi,Jangpura,"Delhi, Jangpura",1,28.5826307,77.2486596
